No,日本語名,英語名
10608,固定比率,
10609,固定負債,
10610,在庫,
10611,サスティナブル成長率,
10612,自己資本,
10613,自己資本比率,
10614,自己資本利益率,
10615,資産,
10616,持続可能成長率,
10617,支払手形,
10618,四半期,
10619,資本,
10620,資本金,
10621,資本コスト,
10622,資本準備金,
10623,資本剰余金,
10624,資本利益率,
10625,純資産,
10626,当期純利益,
10627,剰余金,
10628,税効果会計,
10629,税効果資本,
10630,税引前当期利益,
10631,税引利益,
10632,増益率,
10633,総資産利益率,
10634,総資本回転率,
10635,総資産回転率,
10636,総資本利益率,
10637,棚卸資産,
10638,他人資本,
10639,長期負債,
10640,投下資本利益率,
10641,当座資産,
10642,当座比率,
10643,投資有価証券,
10644,特別利益,
10645,内部留保,
10646,のれん,
10647,配当可能限度額,
10648,配当支払率,
10649,配当性向,
10650,販売費及び一般管理費,
10651,一株当たりキャッシュフロー,
10652,一株当たり利益,
10653,含み資産,
10654,負債,
10655,負債コスト,
10656,負債比率,
10657,フリーキャッシュフロー,
10658,バリエーション,
10659,変動費,
10660,法定準備金,
10661,無形固定資産,
10662,有形固定資産,
10663,有利子負債,
10664,利益準備金,
10665,利益剰余金,
10666,利益増減分析,
10667,利払い前の税引前当期利益,
10668,利払い前・税引前・減価償却前・その他償却前利益,
10669,流動資産,
10670,流動比率,
10671,流動負債,
10672,レバレッジ比率,
10673,連結決算,
10674,連単倍率,
10675,ワック,
10676,BPS（Book-value Per Share）,
10677,EPS（Earnings Per Share）,
10678,PER（Price Earnings Ratio）,
10679,ROA（Return On Asset）,
10680,ROE（Return On Equity）,
10681,収益還元法,
10682,中核的自己資本,
10683,手元資金,
10684,加重平均利回り,
10685,単純平均利回り,
10686,正味現在価値,
10687,アクティビスト,
10688,安定株主,
10689,委員会設置会社,
10690,委任状闘争,
10691,第三者割当増資,
10692,大株主,
10693,親会社,
10694,会社分割,
10695,合併,
10696,合併比率,
10697,株式移転,
10698,株式会社,
10699,株式交換,
10700,株式分割,
10701,株式併合,
10702,株式無償割当,
10703,株式持ち合い,
10704,株主総会,
10705,株主提案権,
10706,監査役,
10707,関連会社,
10708,企業価値,
10709,企業再生,
10710,M&A,
10711,コーポレートガバナンス,
10712,CSR（Corporate Social Responsibility）,
10713,議決権,
10714,共益権,
10715,自益権,
10716,金庫株,
10717,経営参加権,
10718,減資,
10719,小会社,
10720,中会社,
10721,大会社,
10722,CEO（Chief Executive Officer）,
10723,COO（Chief Operating Officer）,
10724,CFO（Chief Financial Officer）,
10725,時価発行,
10726,増資,
10727,自社株買い,
10728,執行役,
10729,授権株式,
10730,主要株主,
10731,商号変更,
10732,少数株主,
10733,少数株主持分,
10734,新株発行,
10735,ステークホルダー,
10736,ストラテジックバイヤー,
10737,スピンアウト,
10738,スピンオフ,
10739,清算,
10740,分配金,
10741,グリーンメール,
10742,買収対抗策,
10743,代表取締役,
10744,子会社,
10745,独立委員会,
10746,取締役,
10747,買収防衛策,
10748,白馬の騎士,
10749,白馬の従者,
10750,敵対的買収,
10751,発行済株式総数,
10752,非連結子会社,
10753,ベンチャー企業,
10754,持株会社,
10755,持株比率,
10756,持分法適用会社,
10757,有限責任事業組合,
10758,ライツプラン,
10759,連結子会社,
10760,敵対的TOB,
10761,パックマン・ディフェンス,
10762,フィナンシャル・バイヤー,
10763,ポイズンピル,
10764,持ち合い解消,
10765,事前警告型防衛策,
10766,三角合併,
10767,三角持ち合い,
10768,サンセット条項,
10769,残余財産分配請求権,
10770,ゴールデンパラシュート,
10771,ゴーイングプライベート,
10772,買収,
10773,企業の社会的責任,
10774,企業統治,
10775,有価証券報告書,
10776,会計発生高,
10777,ゴーイングコンサーン,
10778,時価会計,
10779,ネットキャッシュ,
10780,IFRS,
10781,ファクタリング,
10782,自己資本比率規制,
10783,有利子負債依存度,
10784,新株予約権,
10785,無償割当て,
10786,キャッシュフロー計算書,
10787,財務諸表,
10788,貸借対照表,
10789,損益計算書,
10790,アニュアルレポート,
10791,事業報告書,
10792,タイムリー・ディスクロージャー,
10793,決算公告,
10794,ディスクロージャー,
10795,焦土作戦,
10796,信託型ライツプラン,
10797,デッドハンド型防衛策,
10798,スローハンド型防衛策,
10799,内部統制,
10800,IR,
10801,API（American Petroleum Institute）,
10802,日本証券クリアリング機構,
10803,業態別子会社,
10804,ゴールデン・パラシュート対抗措置,
10805,ホワイトナイト,
10806,飛ばし,
10807,粉飾決算,
10808,配当可能利益,
10809,吸収分割,
10810,新設分割,
10811,変則決算,
10812,適時開示,
10813,パイプス,
10814,企業結合会計,
10815,持分プーリング法,
10816,パーチェス法,
10817,季節資金,
10818,政策投資,
10819,特例社団法人,
10820,公益社団法人,
10821,一般社団法人,
10822,計画倒産,
10823,海外直接投資,
10824,コーポレートアクション,
10825,合併交付金,
10826,Equity method,
10827,監査法人,
10828,監査意見,
10829,低価法,
10830,原価法,
10831,益金不算入制度,
10832,固定資産減耗,
10833,PBO（Projected Benefit Obligation）,
10834,Off balance sheet,
10835,オフバランスシート,
10836,Book value,
10837,持分法,
10838,簿価,
10839,帳簿価額,
10840,退職給付債務,
10841,退職給付会計,
10842,減損会計,
10843,企業会計原則,
10844,Equity method,
10845,監査法人,
10846,監査意見,
10847,低価法,
10848,原価法,
10849,益金不算入制度,
10850,固定資産減耗,
10851,PBO（Projected Benefit Obligation）,
10852,Off balance sheet,
10853,オフバランスシート,
10854,Book value,
10855,持分法,
10856,簿価,
10857,帳簿価額,
10858,退職給付債務,
10859,退職給付会計,
10860,減損会計,
10861,企業会計原則,
10862,,
10863,資産担保証券,
10864,アンダーライター,
10865,アンダーライティング,
10866,売出し,
10867,エクイティファイナンス,
10868,幹事会社,
10869,幹事証券会社,
10870,ブローカー,
10871,ブローカー業務,
10872,ブローカレッジ,
10873,ベンチャーキャピタル,
10874,ポートフォリオマネージャー,
10875,ホールセール業務,
10876,保険相互会社の株式会社化,
10877,募集,
10878,墓石広告,
10879,マネジメントバイアウト,
10880,レバレッジドバイアウト,
10881,ブックビルディング方式,
10882,デューデリジェンス,
10883,発行価格,
10884,発行価額,
10885,引受,
10886,引受シ団,
10887,引受シンジケート団,
10888,ファイナンスリーグテーブル,
10889,リテール業務,
10890,主幹事会社,
10891,証券化,
10892,証券会社,
10893,証券外務員,
10894,金融商品仲介業,
10895,デットファイナンス,
10896,ディーラー,
10897,ディーリング,
10898,ディスカウントブローカー,
10899,デットエクイティースワップ,
10900,グリーンシューオプション,
10901,グローバルオファリング,
10902,公募,
10903,公募価格,
10904,新規公開,
10905,セキュリタイゼーション,
10906,オーバーアロットメント,
10907,外国証券会社,
10908,セパレートリーマネージドアカウント,
10909,セリング,
10910,投資ファンド,
10911,ハイブリッド,
10912,プライベートオファリング,
10913,パススルー証券,
10914,プライベートエクイティファンド,
10915,マルチプル,
10916,プライベートオファリング,
10917,マンデート,
10918,元引受契約,
10919,要約目論見書,
10920,ラップアカウント,
10921,ラップ口座,
10922,ファンドトラスト,
10923,債券担保証券,
10924,仮条件,
10925,シ団指定,
10926,金外信託,
10927,住宅ローン債権担保証券,
10928,借入金融,
10929,貸付債権担保,
10930,住宅金融公庫債券,
10931,ローン担保証券,
10932,証券取引所の株式会社化,
10933,ダイリューション,
10934,Agreement among underwriters,
10935,BB（Book-Building formula）,
10936,Bidding price,
10937,Broker,
10938,Broker's business,
10939,CBO（Collateralized Bond Obligation）,
10940,CDO（Collateralized Debt Obligation）,
10941,CIO（Chief Investment Officer）,
10942,CLO（Collateralized Loan Obligation）,
10943,CMBS（Commercial Mortgage Backed Securities）,
10944,CMO（Collateralized Mortgage Obligation）,
10945,Covered warrant,
10946,Dealer,
10947,Dealing,
10948,Debt finance,
10949,DES（Debt Equity Swap）,
10950,Due Diligence,
10951,ECOプログラム（Expanded Confinacing Operations Program）,
10952,HPO（Hybrid Private Offering）,
10953,IPO（Initial Public Offering）,
10954,Lead managing underwriter,
10955,League table,
10956,LBO（Leveraged Buyout）,
10957,Mandate,
10958,MEBO（Management Employee Buyout）,
10959,MPO（Multiple Private Offering）,
10960,Over allotment,
10961,MBO（Management Buyout）,
10962,PO（Public Offering）,
10963,Portfolio manager,
10964,Secondary offering,
10965,SMA（Separately Managed Account）,
10966,Wrap account,
10967,ABS（Asset Backed Securities）,
10968,投資銀行,
10969,Investment Bank,
10970,インベストメントバンク,
10971,投資銀行業務,
10972,investment banking,
10973,インベストメントバンキング,
10974,MSCB（Moving Strike Convertible Bond）,
10975,転換価格修正条項付転換社債型新株予約権付社債,
10976,ブティックハウス,
10977,特別気配,
10978,注意気配,
10979,寄前気配,
10980,ASX（Australian Stock Exchange）,
10981,日本ファイナンシャル・プランナーズ協会,
10982,ローンチ,
10983,信託勘定,
10984,金融機能強化法,
10985,グラス・スティーガル法,
10986,銀行窓販,
10987,適合性の原則,
10988,会社更生法,
10989,特別口座,
10990,特定管理口座,
10991,ADR法,
10992,事業再生,
10993,ADR手続き,
10994,モラルハザード,
10995,コンプライアンス,
10996,金融商品取引業協会,
10997,金融商品取引業者,
10998,経団連,
10999,内部者,
11000,アップティックルール,
11001,開示注意銘柄,
11002,証券取引審議会,
11003,大口融資規制,
11004,擬似ストックオプション,
11005,産業再生法,
11006,特定投資家制度,
11007,証券保管振替機構,
11008,経済特区,
11009,金融再生委員会,
11010,財務省,
11011,株式事務代行機関,
11012,株式の譲渡制限,
11013,株式等振替制度,
11014,公開前規制,
11015,証券保管振替制度,
11016,アームズレングスルール,
11017,インサイダー取引,
11018,空売り規制,
11019,ストックオプション,
11020,チャイニーズウォール,
11021,ファイアーウォール規制,
11022,プルーデントマンルール,
11023,ペイオフ,
11024,マル優,
11025,モラトリアム,
11026,ロックアップ,
11027,金融商品取引法,
11028,支払調書,
11029,実質株主制度,
11030,従業員持ち株制度,
11031,5%ルール,
11032,新株引受権,
11033,新株予約権,
11034,大量保有報告書,
11035,単位株制度,
11036,単元株制度,
11037,電子交付,
11038,投資者保護基金,
11039,発行登録制度,
11040,犯罪収益移転防止法,
11041,風説の流布,
11042,分別管理,
11043,保護預り制度,
11044,民事再生法,
11045,ネイキッドショートセリング,
11046,雑所得,
11047,贈与税,
11048,租税条約,
11049,地方税,
11050,配偶者控除,
11051,配偶者特別控除,
11052,配当控除,
11053,表面税率,
11054,分離課税,
11055,税制改正大綱,
11056,租税特別措置法,
11057,雑損控除,
11058,災害減免法,
11059,寄付金控除,
11060,相続税,
11061,累進課税,
11062,譲渡株式等,
11063,譲渡損失の繰越控除,
11064,特定口座,
11065,一般口座,
11066,申告不要制度,
11067,証券優遇税制,
11068,証券税制,
11069,復興特別所得税,
11070,日本版ISA,
11071,NISA（ニーサ）,
11072,少額投資非課税制度,
11073,年末調整,
11074,所得控除,
11075,外国税額控除,
11076,確定申告,
11077,キャピタルゲイン課税,
11078,源泉徴収制度,
11079,源泉分離課税,
11080,公的年金等控除,
11081,国税告知,
11082,個別元本方式,
11083,実効税率,
11084,住民税,
11085,譲渡益課税,
11086,エンジェル税制,
11087,所得税,
11088,所得の種類,
11089,申告分離課税,
11090,法人事業税,
11091,法人住民税,
11092,法人税,
11093,みなし配当課税,
11094,老齢者控除,
11095,恐怖指数,
11096,信用取引の税金,
11097,税金,
11098,総合課税,
11099,包括遺贈,
11100,相続放棄,
11101,代襲相続,
11102,単純承認,
11103,直系尊属,
11104,直系卑属,
11105,特定遺贈,
11106,特定受遺者,
11107,特別縁故者,
11108,特別受益者,
11109,相続欠格,
11110,包括受遺者,
11111,遺言,
11112,遺言執行者,
11113,遺言書管理業務,
11114,遺言信託,
11115,代償分割,
11116,現物分割,
11117,換価分割,
11118,検認,
11119,遺産分割協議,
11120,遺産分割協議書,
11121,遺贈,
11122,遺留分,
11123,遺留分減殺請求,
11124,姻族,
11125,寄与分,
11126,血族,
11127,限定承認,
11128,遺産整理業務,
11129,公証人,
11130,公正証書遺言,
11131,自筆証書遺言,
11132,受遺者,
11133,親族,
11134,推定相続人,
11135,推定相続人の廃除,
11136,相続開始,
11137,粗利益,
11138,EBITDA,
11139,一年基準,
11140,インタレストカバレッジレシオ,
11141,受取手形,
11142,売上総利益,
11143,売上高,
11144,経常利益率,
11145,売上高成長率,
11146,売掛金,
11147,営業外収益,
11148,営業循環基準,
11149,営業費,
11150,営業利益,
11151,買掛金,
11152,買掛債務,
11153,加重平均資本コスト,
11154,株価売上高倍率,
11155,株価収益率,
11156,株主資本,
11157,株主資本回転率,
11158,株主資本コスト,
